,product,category,title,tokens,tokens_stemming
0,B004XKRO6Q,dvd,"The Lord of the Rings - The Motion Picture Trilogy, Extended Edition","['film', 'versione', 'estesa', 'speciali', 'disponibili', 'versione', 'dvd', 'film', 'deciso', 'upgrade', 'br', 'verificare', 'resa', 'video', 'migliore', 'cambio', 'supporto', 'rivelato', 'azzeccato', 'unica', 'nota', 'deludente', 'presenza', 'speciali', 'dischi', 'dvd', 'br', 'confezione', 'ben', 'realizzata', 'solida', 'compatta', 'contiene', 'dischi', 'blu', 'ray', 'film', 'dvd', 'contenuti', 'aggiuntivi', 'versione', 'dvd', 'men', 'realizzati', 'novo', 'andando', 'migliorare', 'interattivit', 'resa', 'audio', 'video', 'occasione', 'numerose', 'offerte', 'proposte', 'amazon', 'consiglio', 'possiede', 'versione', 'dvd', 'passare', 'br']","['film', 'version', 'estes', 'special', 'dispon', 'version', 'dvd', 'film', 'decis', 'upgrad', 'br', 'verific', 'res', 'vide', 'miglior', 'camb', 'support', 'rivel', 'azzecc', 'unic', 'not', 'deludent', 'presenz', 'special', 'disc', 'dvd', 'br', 'confezion', 'ben', 'realizz', 'solid', 'compatt', 'contien', 'disc', 'blu', 'ray', 'film', 'dvd', 'conten', 'aggiunt', 'version', 'dvd', 'men', 'realizz', 'nov', 'andand', 'miglior', 'interattivit', 'res', 'aud', 'vide', 'occasion', 'numer', 'offert', 'propost', 'amazon', 'consigl', 'possied', 'version', 'dvd', 'pass', 'br']"
1,B004XKRO6Q,dvd,"The Lord of the Rings - The Motion Picture Trilogy, Extended Edition","['fa-vo-lo-so', 'levi', 'celofan', 'cofanetto', 'occhi', 'cominciano', 'godere', 'colori', 'oro', 'nero', 'scritta', 'inglese', 'opera', 'fantastica', 'pi', 'memorabile', 'realizzata', 'continuate', 'aprire', 'chiusura', 'apertura', 'solida', 'magnete', 'posiziona', 'mappa', 'contea', 'regno', 'fianco', 'singolo', 'film', 'bluray', 'film', 'dvd', 'contenuto', 'speciale', 'calcolando', 'bluray', 'film', 'suddivisi', 'parte', 'dvd', 'contenuto', 'speciale', 'prezzo', 'sottostante', 'credere', 'cofanetto', 'cestinare']","['fa-vo-lo-s', 'lev', 'celofan', 'cofanett', 'occhi', 'cominc', 'god', 'color', 'oro', 'ner', 'scritt', 'ingles', 'oper', 'fantast', 'pi', 'memor', 'realizz', 'continu', 'aprir', 'chiusur', 'apertur', 'solid', 'magn', 'posizion', 'mapp', 'conte', 'regn', 'fianc', 'singol', 'film', 'bluray', 'film', 'dvd', 'conten', 'special', 'calcol', 'bluray', 'film', 'suddivis', 'part', 'dvd', 'conten', 'special', 'prezz', 'sottost', 'cred', 'cofanett', 'cestin']"
2,B004XKRO6Q,dvd,"The Lord of the Rings - The Motion Picture Trilogy, Extended Edition","['pacco', 'arrivato', 'anticipo', 'tempi', 'stabiliti', 'amazon', 'problemi', 'intoppi', 'tengo', 'precisare', 'grandissimo', 'fan', 'trilogia', 'maiuscola', 'acquisto', 'troppo', 'lungo', 'rimandato', 'troppo', 'lungo', 'bramato', 'rappresenta', 'vero', 'must-have', 'collezione', 'personale', 'partiamo', 'cofanetto', 'cartone', 'rigido', 'ben', 'rivestito', 'ben', 'illustrato', 'scritte', 'titoli', 'scritte', 'anello', 'simboli', 'son', 'leggero', 'rilievo', 'piacevoli', 'tatto', 'tenere', 'chiuso', 'cofanetto', 'calamita', 'nascosta', 'molto', 'utile', 'interno', 'ottime', 'illustrazioni', 'troviamo', 'bluray', 'film', 'versione', 'estesa', 'edizione', 'corposa', 'unica', 'singoli', 'bluray', 'cofanetto', 'toto', 'leggermente', 'pi', 'alti', 'bluray', 'normale', 'leggermente', 'pi', 'bassi', 'dvd', 'interno', 'singoli', 'bluray', 'troviamo', 'libricini', 'carta', 'zigrinata', 'stile', 'manufatto', 'antico', 'spiegano', 'dettagli', 'contenuto', 'dischi', 'ben', 'custodia', 'bluray', 'film', 'vengono', 'spezzati', 'met', 'dvd', 'numerosissimi', 'interessantissimi', 'contenuti', 'speciali', 'comparto', 'video', 'risulta', 'molto', 'nitido', 'lucido', 'bluray', 'vuol', 'capire', 'capisca', 'influisce', 'godibilit', 'prodotto', 'supportato', 'audio', 'veramente', 'potente', 'beato', 'dispone', 'impianto', 'sorround', 'film', 'pi', 'generale', 'saga', 'esprimo', 'decine', 'decine', 'articoli', 'recensioni', 'blog', 'video', 'pi', 'pi', 'metta', 'molto', 'pi', 'competenti', 'spiegano', 'saga', 'semplice', 'trasposizione', 'romanzi', 'tolkien', 'lodato', 'vero', 'capolavoro', 'cinema', 'nonch', 'apici', 'genere', 'fantasy', 'scusate', 'dilungato', 'doveroso', 'capire', 'meglio', 'guardate', 'foto']","['pacc', 'arriv', 'anticip', 'temp', 'stabil', 'amazon', 'problem', 'intopp', 'teng', 'precis', 'grandissim', 'fan', 'trilog', 'maiuscol', 'acquist', 'tropp', 'lung', 'rimand', 'tropp', 'lung', 'bram', 'rappresent', 'ver', 'must-hav', 'collezion', 'personal', 'part', 'cofanett', 'carton', 'rigid', 'ben', 'rivest', 'ben', 'illustr', 'scritt', 'titol', 'scritt', 'anell', 'simbol', 'son', 'legger', 'ril', 'piacevol', 'tatt', 'ten', 'chius', 'cofanett', 'calam', 'nascost', 'molt', 'util', 'intern', 'ottim', 'illustr', 'trov', 'bluray', 'film', 'version', 'estes', 'edizion', 'corpos', 'unic', 'singol', 'bluray', 'cofanett', 'tot', 'legger', 'pi', 'alti', 'bluray', 'normal', 'legger', 'pi', 'bass', 'dvd', 'intern', 'singol', 'bluray', 'trov', 'libricin', 'cart', 'zigrin', 'stil', 'manufatt', 'antic', 'spieg', 'dettagl', 'conten', 'disc', 'ben', 'custod', 'bluray', 'film', 'veng', 'spezz', 'met', 'dvd', 'numerosissim', 'interessantissim', 'conten', 'special', 'compart', 'vide', 'risult', 'molt', 'nitid', 'lucid', 'bluray', 'vuol', 'cap', 'cap', 'influ', 'godibilit', 'prodott', 'support', 'aud', 'ver', 'potent', 'beat', 'dispon', 'impiant', 'sorround', 'film', 'pi', 'general', 'sag', 'esprim', 'decin', 'decin', 'articol', 'recension', 'blog', 'vide', 'pi', 'pi', 'mett', 'molt', 'pi', 'competent', 'spieg', 'sag', 'semplic', 'trasposizion', 'romanz', 'tolkien', 'lod', 'ver', 'capolavor', 'cinem', 'nonc', 'apic', 'gen', 'fantasy', 'scus', 'dilung', 'dover', 'cap', 'megl', 'guard', 'fot']"
3,B004XKRO6Q,dvd,"The Lord of the Rings - The Motion Picture Trilogy, Extended Edition","['perfetto', 'cofanetto', 'collezionista', 'scontato', 'valsa', 'pena', 'fan', 'de', 'signore', 'anelli', 'apprezzerebbe', 'pratica', 'contiene', 'dischi', 'film', 'estesi', 'trilogia', 'signore', 'anelli', 'no', 'hobbit', 'bluray', 'italiano', 'doppiati', 'bellissimi', 'qualit', 'audio', 'video', 'pi', 'dvd', 'extra', 'film', 'inglese', 'sottotitoli', 'italiano', 'tantissimi', 'contenuti', 'speciali', 'tantissime', 'ore', 'finire', 'vederli', 'film', 'bellissimi', 'visti', 'meritano', 'davvero', 'cofanetto', 'contiene', 'custodie', 'libretto', 'film', 'parti', 'dischi', 'extra', 'consigliato']","['perfett', 'cofanett', 'collezion', 'scont', 'vals', 'pen', 'fan', 'de', 'signor', 'anell', 'apprezz', 'pratic', 'contien', 'disc', 'film', 'estes', 'trilog', 'signor', 'anell', 'no', 'hobbit', 'bluray', 'ital', 'dopp', 'bellissim', 'qualit', 'aud', 'vide', 'pi', 'dvd', 'extra', 'film', 'ingles', 'sottotitol', 'ital', 'tantissim', 'conten', 'special', 'tantissim', 'ore', 'fin', 'ved', 'film', 'bellissim', 'vist', 'merit', 'davver', 'cofanett', 'contien', 'custod', 'librett', 'film', 'part', 'disc', 'extra', 'consigl']"
4,B004XKRO6Q,dvd,"The Lord of the Rings - The Motion Picture Trilogy, Extended Edition","['immagino', 'film', 'nulla', 'credo', 'utile', 'potenziale', 'acquirente', 'conoscere', 'caratteristiche', 'fisiche', 'prodotto', 'cofanetto', 'esterno', 'chiuso', 'magnete', 'appiccicato', 'tipico', 'stile', 'warner', 'foglio', 'esplicativo', 'staccato', 'ritagliato', 'conservato', 'interno', 'cofanetto', 'magnete', 'torna', 'utile', 'interno', 'tre', 'custodie', 'amaray', 'contengono', 'libretto', 'due', 'bd', 'film', 'tre', 'dvd', 'contenuti', 'speciali', 'preme', 'sottolineare', 'warner', 'italia', 'andati', 'confusione', 'lingue', 'indicano', 'titolo', 'film', 'esterno', 'cofanetto', 'inglese', 'fronte', 'tre', 'custodie', 'interno', 'bd', 'libretti', 'italiano', 'dvd', 'inglese', 'migliori', 'cofanetti', 'assoluto', 'qualit', 'quantit', 'servizio', 'fornito', 'amazon', 'impeccabile', '27', '90', 'spiegato', 'titolo', 'recensione']","['immagin', 'film', 'null', 'cred', 'util', 'potenzial', 'acquirent', 'conosc', 'caratterist', 'fisic', 'prodott', 'cofanett', 'estern', 'chius', 'magn', 'appiccic', 'tipic', 'stil', 'warner', 'fogl', 'esplic', 'stacc', 'ritagl', 'conserv', 'intern', 'cofanett', 'magn', 'torn', 'util', 'intern', 'tre', 'custod', 'amaray', 'conteng', 'librett', 'due', 'bd', 'film', 'tre', 'dvd', 'conten', 'special', 'prem', 'sottolin', 'warner', 'ital', 'andat', 'confusion', 'lingu', 'indic', 'titol', 'film', 'estern', 'cofanett', 'ingles', 'front', 'tre', 'custod', 'intern', 'bd', 'librett', 'ital', 'dvd', 'ingles', 'miglior', 'cofanett', 'assol', 'qualit', 'quantit', 'serviz', 'forn', 'amazon', 'impecc', '27', '90', 'spieg', 'titol', 'recension']"
5,B004XKRO6Q,dvd,"The Lord of the Rings - The Motion Picture Trilogy, Extended Edition","['qualit', 'prezzo', 'ottima', 'lasciarsela', 'scappare', 'occasione', 'adoratori', 'serie', 'obbligatorio', 'acquisto', 'favolosa', 'edizione', 'bellissimo', 'cofanetto', 'audio', 'video', 'urlo', 'parliamo', 'versione', 'estesa', 'pezzi', 'film', 'visti', 'cinema', 'pi', 'prezzo', 'basso', 'cofanetto', 'forma', 'libro', 'top', 'saga', 'signore', 'anelli', 'consigliatissimo']","['qualit', 'prezz', 'ottim', 'lasciarsel', 'scapp', 'occasion', 'ador', 'ser', 'obbligator', 'acquist', 'favol', 'edizion', 'bellissim', 'cofanett', 'aud', 'vide', 'urlo', 'parl', 'version', 'estes', 'pezz', 'film', 'vist', 'cinem', 'pi', 'prezz', 'bass', 'cofanett', 'form', 'libr', 'top', 'sag', 'signor', 'anell', 'consigliatissim']"
6,B004XKRO6Q,dvd,"The Lord of the Rings - The Motion Picture Trilogy, Extended Edition","['ottimo', 'prezzo', 'cofanetto', 'assolutamente', 'fan', 'saga', 'infinit', 'contenuti', 'extra', 'interessanti', 'pi', 'film', 'versione', 'estesa', 'fantastico', 'vedere', 'alcune', 'parti', 'molto', 'pi', 'godibili', 'tagli', 'cinematografici', 'visione', 'acquisisce', 'pi', 'spessore', 'parliamo', 'mezz', 'ora', 'pi', 'film', 'considerando', 'cifra', 'spesa', 'affare', 'importante', 'audio', 'italiano', 'hd', 'compresso', 'perdita', 'dati', 'dati', 'rarit', 'qualit', 'top', 'hobbit', 'versione', 'estesa', 'traccia', 'italiana', 'misero', 'dolby', 'digital', 'peggiora', 'unica', 'nota', 'negativa', 'film', 'diviso', 'due', 'dischi', 'bluray', 'dovrete', 'cambiare', 'disco', 'met', 'menu', 'molto', 'rapido', 'potuto', 'usare', 'supporti', 'pi', 'strati', 'visione', 'pause', 'ore', 'media', 'film', 'piccola', 'pausa', 'acquisto', 'consigliatissimo']","['ottim', 'prezz', 'cofanett', 'assolut', 'fan', 'sag', 'infinit', 'conten', 'extra', 'interess', 'pi', 'film', 'version', 'estes', 'fantast', 'ved', 'alcun', 'part', 'molt', 'pi', 'godibil', 'tagl', 'cinematograf', 'vision', 'acquis', 'pi', 'spessor', 'parl', 'mezz', 'ora', 'pi', 'film', 'consider', 'cifr', 'spes', 'affar', 'import', 'aud', 'ital', 'hd', 'compress', 'perd', 'dat', 'dat', 'rarit', 'qualit', 'top', 'hobbit', 'version', 'estes', 'tracc', 'italian', 'miser', 'dolby', 'digital', 'peggior', 'unic', 'not', 'negat', 'film', 'divis', 'due', 'disc', 'bluray', 'dovr', 'camb', 'disc', 'met', 'menu', 'molt', 'rapid', 'pot', 'usar', 'support', 'pi', 'strat', 'vision', 'paus', 'ore', 'med', 'film', 'piccol', 'paus', 'acquist', 'consigliatissim']"
7,B004XKRO6Q,dvd,"The Lord of the Rings - The Motion Picture Trilogy, Extended Edition","['imballaggio', 'spedizione', 'perfetti', 'momento', 'compagnia', 'anello', 'primo', 'disco', 'due', 'torri', 'durata', 'qualit', 'video', 'pessima', 'molti', 'pixel', 'bianchi', 'zone', 'scure', 'ora', 'amazon', 'accettata', 'farmi', 'reso', 'vendendolo', 'direttamente', 'posso', 'farmi', 'sostituzione', 'indecisa', 'penso', 'controller', 'qualit', 'dischi', 'decider', 'colpa', 'amazon', 'venditore', 'aggiornamento', 'guardato', 'capitolo', 'ritorno', 're', 'seppur', 'misura', 'meno', 'evidente', 'due', 'torri', 'qualit', 'video', 'peggiore', 'compagnia', 'anello', 'tratti', 'scene', 'buie', 'ombre', 'notano', 'pixel', 'bianchi', 'immagini', 'sfuocate', 'provato', 'scrivere', 'email', 'warner', 'bros', 'ottenuto', 'nessuna', 'risposta', 'malincuore', 'restituir', 'bellissimo', 'cofanetto']","['imballagg', 'spedizion', 'perfett', 'moment', 'compagn', 'anell', 'prim', 'disc', 'due', 'torr', 'dur', 'qualit', 'vide', 'pessim', 'molt', 'pixel', 'bianc', 'zon', 'scur', 'ora', 'amazon', 'accett', 'farm', 'res', 'vend', 'dirett', 'poss', 'farm', 'sostitu', 'indecis', 'pens', 'controller', 'qualit', 'disc', 'decider', 'colp', 'amazon', 'venditor', 'aggiorn', 'guard', 'capitol', 'ritorn', 're', 'seppur', 'misur', 'men', 'evident', 'due', 'torr', 'qualit', 'vide', 'peggior', 'compagn', 'anell', 'tratt', 'scen', 'bui', 'ombre', 'not', 'pixel', 'bianc', 'immagin', 'sfuoc', 'prov', 'scriv', 'email', 'warner', 'bros', 'otten', 'nessun', 'rispost', 'malincuor', 'restitu', 'bellissim', 'cofanett']"
8,B004XKRO6Q,dvd,"The Lord of the Rings - The Motion Picture Trilogy, Extended Edition","['tralascio', 'descrizione', 'storia', 'opera', 'oramai', 'presente', 'ovunque', 'cofanetto', 'bellissimo', 'cura', 'eleganza', 'sfiziosit', 'contiene', 'ciascun', 'film', 'br', 'dvd', 'totale', 'br', 'dvd', 'vedere', 'assoluta', 'calma', 'home', 'cinema', 'rovinate', 'soundbar', 'prego', 'segnalo', 'progresso', 'edizione', 'riguardo', 'traccia', 'audio', 'dts-hd', 'master', 'audio', '6.1', 'es', 'italiano', 'inglese', 'versione', 'br', 'cinematografica', 'dolby', 'true', 'hd', '5.1', 'italiano', 'dts-hd', 'master', 'audio', '6.1', 'inglese', 'qualit', 'video', 'rimasta', 'intatta', 'ovverosia', 'ottima', 'naturalmente', 'perfetta', 'vogliamo', 'trovarci', 'difetto', 'dispiaciuto', 'vedere', 'hd', 'contenuto', 'extra', 'aggiungo', 'appassionati', 'descrizione', 'tecnica', 'due', 'sistemi', 'audio', 'citati', 'dolby', 'true', 'hd', 'standard', 'audio', 'digitale', 'grado', 'offrire', 'maggiore', 'qualit', 'audio', 'sviluppati', 'dolby', 'laboratories', 'adottato', 'supporti', 'video', 'alta', 'definizione', 'caratteristiche', 'principali', 'compressione', 'dati', 'lossless', 'perdita', 'dati', 'supporto', 'fino', 'canali', 'audio', 'limitati', 'blu-ray', 'hd-dvd', 'supporto', 'connessione', 'hdmi', 'ver', '1.3', 'dts-es', 'discrete', '6.1', 'aggiunge', 'sesto', 'canale', 'classica', 'configurazione', '5.1', 'tratta', 'canale', 'center', 'surround', 'back', 'surround', 'usato', 'dolby', 'digital', 'surround', 'dts-es', 'discrete', '6.1', 'codificato', 'forma', 'completamente', 'discreta', 'missando', 'due', 'canali', 'posteriori', 'realizzando', 'vera', 'traccia', '6.1']","['tralasc', 'descrizion', 'stor', 'oper', 'orama', 'present', 'ovunqu', 'cofanett', 'bellissim', 'cur', 'eleg', 'sfiziosit', 'contien', 'ciascun', 'film', 'br', 'dvd', 'total', 'br', 'dvd', 'ved', 'assol', 'calm', 'hom', 'cinem', 'rovin', 'soundb', 'preg', 'segnal', 'progress', 'edizion', 'riguard', 'tracc', 'aud', 'dts-hd', 'master', 'aud', '6.1', 'es', 'ital', 'ingles', 'version', 'br', 'cinematograf', 'dolby', 'tru', 'hd', '5.1', 'ital', 'dts-hd', 'master', 'aud', '6.1', 'ingles', 'qualit', 'vide', 'rimast', 'intatt', 'ovveros', 'ottim', 'natural', 'perfett', 'vogl', 'trov', 'difett', 'dispiac', 'ved', 'hd', 'conten', 'extra', 'aggiung', 'appassion', 'descrizion', 'tecnic', 'due', 'sistem', 'aud', 'cit', 'dolby', 'tru', 'hd', 'standard', 'aud', 'digital', 'grad', 'offrir', 'maggior', 'qualit', 'aud', 'svilupp', 'dolby', 'laboratories', 'adott', 'support', 'vide', 'alta', 'definizion', 'caratterist', 'principal', 'compression', 'dat', 'lossless', 'perd', 'dat', 'support', 'fin', 'canal', 'aud', 'limit', 'blu-ray', 'hd-dvd', 'support', 'connession', 'hdmi', 'ver', '1.3', 'dts-es', 'discr', '6.1', 'aggiung', 'sest', 'canal', 'classic', 'configur', '5.1', 'tratt', 'canal', 'center', 'surround', 'back', 'surround', 'usat', 'dolby', 'digital', 'surround', 'dts-es', 'discr', '6.1', 'codific', 'form', 'complet', 'discret', 'miss', 'due', 'canal', 'posterior', 'realizz', 'ver', 'tracc', '6.1']"
9,B004XKRO6Q,dvd,"The Lord of the Rings - The Motion Picture Trilogy, Extended Edition","['parto', 'secondo', 'quantit', 'contenuti', 'extra', 'stile', 'cofanetto', 'mini', 'guide', 'interno', 'must', 'have', 'fan', 'de', 'signore', 'anelli', 'collezione', 'cofanetti', 'guarda', 'com', 'cofanetto', 'storcere', 'naso', 'inglese', 'contenuto', 'porta', 'cd', 'blu', 'ray', 'mini', 'guide', 'italiano', 'osservato', 'poni', 'pi', 'problema', 'stile', 'bellissimo', 'chiusura', 'magnetica', 'ottima', 'seconda', 'apertura', 'chiude', 'pi', 'interno', 'porta', 'blu', 'ray', 'dischi', 'blu', 'ray', 'contenenti', 'film', 'dvd', 'contenenti', 'contenuti', 'extra', 'veramente', 'tantissimi', 'secondo', 'prezzo', 'euro', 'preso', 'merita', 'tantissimo', 'consiglio']","['part', 'second', 'quantit', 'conten', 'extra', 'stil', 'cofanett', 'min', 'guid', 'intern', 'must', 'hav', 'fan', 'de', 'signor', 'anell', 'collezion', 'cofanett', 'guard', 'com', 'cofanett', 'storc', 'nas', 'ingles', 'conten', 'port', 'cd', 'blu', 'ray', 'min', 'guid', 'ital', 'osserv', 'pon', 'pi', 'problem', 'stil', 'bellissim', 'chiusur', 'magnet', 'ottim', 'second', 'apertur', 'chiud', 'pi', 'intern', 'port', 'blu', 'ray', 'disc', 'blu', 'ray', 'contenent', 'film', 'dvd', 'contenent', 'conten', 'extra', 'ver', 'tantissim', 'second', 'prezz', 'eur', 'pres', 'mer', 'tantissim', 'consigl']"
