,product,category,title,tokens,tokens_stemming
0,B0746PN4PZ,videogames,"Nacon Revolution Pro Controller 2, Nero - PlayStation 4","['utilizzato', 'versione', 'venduto', 'passare', 'joypad', 'funziona', 'perfettamente', 'migliorato', 'punti', 'amaro', 'bocca', 'rimozione', 'macro', 'renderlo', 'legale', 'competizioni', 'bisogna', 'lavorarci', 'trovare', 'giusto', 'setting', 'base', 'gioco', 'presa', 'mano', 'paragoni', 'originali']","['utilizz', 'version', 'vend', 'pass', 'joypad', 'funzion', 'perfett', 'miglior', 'punt', 'amar', 'bocc', 'rimozion', 'macr', 'rend', 'legal', 'competizion', 'bisogn', 'lavor', 'trov', 'giust', 'setting', 'bas', 'gioc', 'pres', 'man', 'paragon', 'original']"
1,B0746PN4PZ,videogames,"Nacon Revolution Pro Controller 2, Nero - PlayStation 4","['recensione', 'breve', 'controller', 'distingue', 'ottima', 'qualit', 'costruttiva', 'necessita', 'periodo', 'assestamento', 'poter', 'utilizzato', 'massimo', 'potenziale', 'consigliato', 'accetta', 'mezze', 'misure', 'controller', 'standard', 'attenti', 'prezzo', 'recensione', 'estesa', 'parto', 'scriver', 'classica', 'recensione', 'controller', 'specifico', 'differenze', 'pad', 'normali', 'poich', 'assumo', 'valutando', 'nacon', 'sappiate', 'sapere', 'pi', 'punto', 'vista', 'compratore', 'giocatore', 'passati', 'mesi', 'ricevuto', 'controller', 'potuto', 'recensirlo', 'fretta', 'descrivendone', 'pregi', 'tanti', 'mette', 'dubbio', 'voluto', 'provare', 'dare', 'valutazione', 'ponderata', 'considerando', 'pazienza', 'leggere', 'recensioni', 'aspetta', 'consiglio', 'veritiero', 'possessore', 'controller', 'esame', 'sento', 'dovere', 'scrivere', 'ritengo', 'verit', 'riguardo', 'fatta', 'dovuta', 'precisazione', 'iniziale', 'passare', 'descrivere', 'breve', 'preoccupatevi', 'mercato', 'offre', 'momento', 'parlando', 'controller', 'partiamo', 'presupposto', 'semplice', 'valutando', 'acquisto', 'controller', 'elitario', 'giocatori', 'competitivi', 'stanchi', 'controller', 'classici', 'rompono', 'pochi', 'mesi', 'utilizzo', 'dissipiamo', 'dubbi', 'qualit', 'costruttiva', 'nacon', 'davvero', 'ottima', 'plastiche', 'tasti', 'leveraggi', 'davvero', 'poco', 'vedere', 'controller', 'base', 'dual', 'shock', 'pad', 'xbox', 'one', 'sistema', 'pesi', 'interno', 'nacon', 'permette', 'adattarlo', 'esigenze', 'personali', 'rendendolo', 'soluzione', 'vagliabile', 'coinvolto', 'gaming', 'competitivo', 'impressionati', 'sappiate', 'controller', 'modalit', 'dedicate', 'consolle', 'sony', 'playstation', 'memorizzare', 'ben', 'profili', 'gioco', 'pi', 'modalit', 'pc', 'rende', 'completamente', 'compatibile', 'modalit', 'plug', 'and', 'play', 'ovvero', 'collegare', 'tramite', 'cavo', 'usb', 'controller', 'venga', 'immediatamente', 'configurato', 'automatico', 'scontata', 'profilazione', 'parlavo', 'pocanzi', 'sistema', 'permette', 'giocatore', 'impostare', 'tramite', 'software', 'apposito', 'diversi', 'parametri', 'controller', 'zona', 'morta', 'sensibilit', 'levette', 'azioni', 'collegate', 'pressione', 'tasto', 'seconda', 'gioco', 'partecipando', 'sistema', 'permette', 'pad', 'adattivo', 'riesce', 'esprimere', 'potenziale', 'incredibile', 'ambiti', 'sparatutto', 'fps', 'battlefield', 'call', 'of', 'duty', 'battle', 'royale', 'apex', 'legends', 'fortnite', 'gioco', 'calcio', 'fifa', 'pes', 'via', 'dicendo', 'immagino', 'chiedendo', 'miglior', 'controller', 'mondo', 'risposta', 'cercando', 'darvela', 'nessuno', 've', 'spiego', 'motivo', 'impugnare', 'controller', 'vuol', 'entrare', 'mondo', 'diverso', 'immedesimarsi', 'personaggio', 'andare', 'compiere', 'azioni', 'pi', 'disparate', 'sebbene', 'sparare', 'calciare', 'attaccare', 'termini', 'significato', 'comune', 'giocatori', 'modo', 'eseguire', 'azioni', 'completamente', 'diverso', 'giocatore', 'contare', 'strumento', 'controller', 'scelto', 'seconda', 'proprie', 'necessit', 'posso', 'dirvi', 'essermi', 'dilungato', 'troppo', 'descrizione', 'oggettivamente', 'controller', 'costruito', 'meglio', 'controller', 'base', 'assolutamente', 'esente', 'difetti', 'tasti', 'dorsali', 'esempio', 'duri', 'ergonomicamente', 'vantaggiosi', 'lb', 'rb', 'pad', 'base', 'passato', 'paio', 'settimane', 'abituarmi', 'mesi', 'riuscito', 'raggiungere', 'adattamento', 'pad', 'trigger', 'lt', 'rt', 'pad', 'base', 'lasciano', 'desiderare', 'diversi', 'pad', 'mano', 'nacon', 'pad', 'xbox', 'one', 'ammettere', 'trigger', 'migliori', 'avvio', 'concludere', 'recensione', 'estesa', 'parlando', 'tasto', 'pi', 'storcere', 'naso', 'ovvero', 'prezzo', 'prezzo', 'articolo', 'davvero', 'alto', 'pi', 'alto', 'categoria', 'rimane', 'alto', 'troppo', 'alto', 'qualit', 'costruttiva', 'elogiato', 'merita', 'sforzo', 'economico', 'pi', 'sicuramente', 'trovo', 'giustificato', 'prezzo', 'attuale', 'euro', 'valutando', 'acquisto', 'assicuratevi', 'prenderlo', 'forte', 'sconto', 'preso', 'fine', 'novembre', 'euro', 'prezzo', 'base', 'euro', 'avviandomi', 'concludere', 'discorso', 'esperienza', 'acquisto', 'insegnato', 'prodotto', 'valido', 'gioca', 'competitivamente', 'ottima', 'soluzione', 'attualmente', 'ripeto', 'posso', 'affermare', 'migliore', 'soluzione', 'dato', 'prodotti', 'concorrenti', 'esempio', 'raz', 'raiju', 'modo', 'testare', 'poich', 'credo', 'leggendo', 'recensioni', 'prodotto', 'dubbio', 'acquisto', 'limito', 'prodotto', 'consigliato', 'fascia', 'giocatori', 'pi', 'accaniti', 'normale', 'migliore', 'comprarlo', 'forte', 'sconto', 'ivan']","['recension', 'brev', 'controller', 'distingu', 'ottim', 'qualit', 'costrutt', 'necess', 'period', 'assest', 'poter', 'utilizz', 'massim', 'potenzial', 'consigl', 'accett', 'mezz', 'misur', 'controller', 'standard', 'attent', 'prezz', 'recension', 'estes', 'part', 'scriver', 'classic', 'recension', 'controller', 'specif', 'differt', 'pad', 'normal', 'poic', 'assum', 'valut', 'nacon', 'sapp', 'sap', 'pi', 'punt', 'vist', 'comprator', 'giocator', 'pass', 'mes', 'ricev', 'controller', 'pot', 'recens', 'frett', 'descriv', 'preg', 'tant', 'mett', 'dubb', 'vol', 'prov', 'dar', 'valut', 'ponder', 'consider', 'pazienz', 'legg', 'recension', 'aspett', 'consigl', 'veritier', 'possessor', 'controller', 'esam', 'sent', 'dov', 'scriv', 'riteng', 'verit', 'riguard', 'fatt', 'dov', 'precis', 'inizial', 'pass', 'descriv', 'brev', 'preoccupat', 'merc', 'offre', 'moment', 'parl', 'controller', 'part', 'presuppost', 'semplic', 'valut', 'acquist', 'controller', 'elitar', 'giocator', 'competit', 'stanc', 'controller', 'classic', 'romp', 'poch', 'mes', 'utilizz', 'dissip', 'dubb', 'qualit', 'costrutt', 'nacon', 'davver', 'ottim', 'plastic', 'tast', 'leveragg', 'davver', 'poc', 'ved', 'controller', 'bas', 'dual', 'shock', 'pad', 'xbox', 'one', 'sistem', 'pes', 'intern', 'nacon', 'permett', 'adatt', 'esigt', 'personal', 'rend', 'soluzion', 'vagliabil', 'coinvolt', 'gaming', 'competit', 'impression', 'sapp', 'controller', 'modalit', 'dedic', 'consoll', 'sony', 'playstation', 'memorizz', 'ben', 'profil', 'gioc', 'pi', 'modalit', 'pc', 'rend', 'complet', 'compat', 'modalit', 'plug', 'and', 'play', 'ovver', 'colleg', 'tram', 'cav', 'usb', 'controller', 'veng', 'immediat', 'configur', 'automat', 'scont', 'profil', 'parl', 'pocanz', 'sistem', 'permett', 'giocator', 'impost', 'tram', 'softw', 'appos', 'div', 'parametr', 'controller', 'zon', 'mort', 'sensibilit', 'levett', 'azion', 'colleg', 'pression', 'tast', 'second', 'gioc', 'partecip', 'sistem', 'permett', 'pad', 'adatt', 'riesc', 'esprim', 'potenzial', 'incred', 'ambit', 'sparatutt', 'fps', 'battlefield', 'call', 'of', 'duty', 'battl', 'royal', 'apex', 'legends', 'fortn', 'gioc', 'calc', 'fif', 'pes', 'via', 'dic', 'immagin', 'chied', 'miglior', 'controller', 'mond', 'rispost', 'cerc', 'darvel', 'nessun', 've', 'spieg', 'mot', 'impugn', 'controller', 'vuol', 'entrar', 'mond', 'divers', 'immedesim', 'personagg', 'andar', 'comp', 'azion', 'pi', 'dispar', 'sebben', 'spar', 'calc', 'attacc', 'termin', 'signific', 'comun', 'giocator', 'mod', 'esegu', 'azion', 'complet', 'divers', 'giocator', 'cont', 'strument', 'controller', 'scelt', 'second', 'propr', 'necessit', 'poss', 'dirv', 'esserm', 'dilung', 'tropp', 'descrizion', 'oggett', 'controller', 'costru', 'megl', 'controller', 'bas', 'assolut', 'esent', 'difett', 'tast', 'dorsal', 'esemp', 'dur', 'ergonom', 'vantagg', 'lb', 'rb', 'pad', 'bas', 'pass', 'pai', 'settiman', 'abitu', 'mes', 'riusc', 'raggiung', 'adatt', 'pad', 'trigger', 'lt', 'rt', 'pad', 'bas', 'lasc', 'desider', 'div', 'pad', 'man', 'nacon', 'pad', 'xbox', 'one', 'ammett', 'trigger', 'miglior', 'avvi', 'conclud', 'recension', 'estes', 'parl', 'tast', 'pi', 'storc', 'nas', 'ovver', 'prezz', 'prezz', 'articol', 'davver', 'alto', 'pi', 'alto', 'categor', 'riman', 'alto', 'tropp', 'alto', 'qualit', 'costrutt', 'elog', 'mer', 'sforz', 'econom', 'pi', 'sicur', 'trov', 'giustific', 'prezz', 'attual', 'eur', 'valut', 'acquist', 'assicurat', 'prend', 'fort', 'scont', 'pres', 'fin', 'novembr', 'eur', 'prezz', 'bas', 'eur', 'avvi', 'conclud', 'discors', 'esperit', 'acquist', 'insegn', 'prodott', 'valid', 'gioc', 'competit', 'ottim', 'soluzion', 'attual', 'ripet', 'poss', 'afferm', 'miglior', 'soluzion', 'dat', 'prodott', 'concorrent', 'esemp', 'raz', 'raiju', 'mod', 'test', 'poic', 'cred', 'legg', 'recension', 'prodott', 'dubb', 'acquist', 'lim', 'prodott', 'consigl', 'fasc', 'giocator', 'pi', 'accan', 'normal', 'miglior', 'compr', 'fort', 'scont', 'ivan']"
2,B0746PN4PZ,videogames,"Nacon Revolution Pro Controller 2, Nero - PlayStation 4","['causa', 'problemi', 'natura', 'aperto', 'pacco', 'pi', 'mesi', 'distanza', 'consegna', 'immediatamente', 'notato', 'effetti', 'segni', 'utilizzo', 'controller', 'antecedente', 'sporcizia', 'ovunque', 'tasto', 'palesemente', 'allentato', 'levetta', 'destra', 'rimane', 'leggermente', 'bloccata', 'alto', 'ritengo', 'truffato', 'venditore', 'prodotto', 'venduto', 'pur', 'chiaramente', 'utilizzato', 'precedenza', 'periodo', 'tempo', 'utile', 'reso', 'scaduto', 'cercher', 'risarcito', 'modo', 'amazon']","['caus', 'problem', 'natur', 'apert', 'pacc', 'pi', 'mes', 'distanz', 'consegn', 'immediat', 'not', 'effett', 'segn', 'utilizz', 'controller', 'antecedent', 'sporciz', 'ovunqu', 'tast', 'pales', 'allent', 'levett', 'destr', 'riman', 'legger', 'blocc', 'alto', 'riteng', 'truff', 'venditor', 'prodott', 'vend', 'pur', 'chiar', 'utilizz', 'precedt', 'period', 'temp', 'util', 'res', 'scad', 'cercher', 'risarc', 'mod', 'amazon']"
3,B0746PN4PZ,videogames,"Nacon Revolution Pro Controller 2, Nero - PlayStation 4","['abituato', 'nacon', 'compatto', 'trovavo', 'analogici', 'giocando', 'diventati', 'comodissimi', 'regolazione', 'trigger', 'tasti', 'favola', 'tocchi', 'reazione', 'praticamente', 'immediata', 'inutile', 'nasce', 'competizione', 'ottima', 'scatola', 'contiene', 'sacchetta', 'trasporto', 'adesivi', 'nacon', 'consiglio', 'acquisto']","['abitu', 'nacon', 'compatt', 'trov', 'analog', 'gioc', 'divent', 'comodissim', 'regol', 'trigger', 'tast', 'favol', 'tocc', 'reazion', 'pratic', 'immed', 'inutil', 'nasc', 'competizion', 'ottim', 'scatol', 'contien', 'sacchett', 'trasport', 'ades', 'nacon', 'consigl', 'acquist']"
4,B0746PN4PZ,videogames,"Nacon Revolution Pro Controller 2, Nero - PlayStation 4","['comodo', 'parere', 'veramente', 'difetti', 'minijack', 'insert', 'cuffie', 'rompe', 'facilmente', 'cavo', 'usb', 'molto', 'delicato', 'secondo', 'joystick', 'arrivato', 'sostituzione', 'primo', 'difetto', 'inserto', 'minijack', 'rispedito', 'prodotto', 'scadente', 'parere']","['comod', 'par', 'ver', 'difett', 'minijack', 'insert', 'cuff', 'romp', 'facil', 'cav', 'usb', 'molt', 'delic', 'second', 'joystick', 'arriv', 'sostitu', 'prim', 'difett', 'insert', 'minijack', 'risped', 'prodott', 'scadent', 'par']"
5,B0746PN4PZ,videogames,"Nacon Revolution Pro Controller 2, Nero - PlayStation 4","['design', 'accattivante', 'confezione', 'elegante', 'primi', 'due', 'elementi', 'caratterizzano', 'controller', 'nacon', 'dimensioni', 'periferica', 'simili', 'controller', 'ps', 'controller', 'nacon', 'risulta', 'pi', 'massiccio', 'caratterizzato', 'forma', 'ricorda', 'molto', 'pad', 'microsoft', 'rigorosamente', 'colore', 'nero', 'opaco', 'unica', 'eccezione', 'finitura', 'lucida', 'parte', 'posteriore', 'pad', 'propone', 'levette', 'analogiche', 'ampiezza', 'maggiore', 'poste', 'posizione', 'asimmetrica', 'sinistra', 'parte', 'superiore', 'concava', 'garantisce', 'maggiore', 'presa', 'pollice', 'levetta', 'destra', 'convessa', 'caratterizzata', 'presenza', 'logo', 'nacon', 'led', 'base', 'indica', 'modalit', 'utilizzata', 'basso', 'sinistra', 'posta', 'immancabile', 'croce', 'direzionale', 'direzioni', 'parte', 'posteriore', 'impugnature', 'troviamo', 'due', 'tasti', 'aggiuntivi', 'equivalgono', 'quattro', 'possono', 'premuti', 'entrambe', 'estremit', 'peso', 'simile', 'controller', 'tradizionale', 'sony', 'possibilit', 'aumentarlo', 'grazie', 'presenza', 'confezione', 'tre', 'coppie', 'pesi', 'inserire', 'appositi', 'spazi', 'interno', 'impugnature', 'interno', 'scatola', 'troviamo', 'cavo', 'pesi', 'chiavetta', 'aprire', 'spazi', 'inserirli', 'aggiunta', 'libretto', 'istruzione', 'serie', 'adesivi', 'nacon', 'troviamo', 'custodia', 'tessuto', 'utile', 'trasporto', 'controller', 'consigliato', 'vuole', 'andare', 'passo', 'sconsigliato', 'difficolta', 'adattarsi', 'nuova', 'modalit', 'gioco', 'apporcciandosi', 'controller', 'simile', 'xbox']","['design', 'accattiv', 'confezion', 'eleg', 'prim', 'due', 'element', 'caratterizz', 'controller', 'nacon', 'dimension', 'perifer', 'simil', 'controller', 'ps', 'controller', 'nacon', 'risult', 'pi', 'massicc', 'caratterizz', 'form', 'ricord', 'molt', 'pad', 'microsoft', 'rigor', 'color', 'ner', 'opac', 'unic', 'eccezion', 'finitur', 'lucid', 'part', 'posterior', 'pad', 'propon', 'levett', 'analog', 'ampiezz', 'maggior', 'post', 'posizion', 'asimmetr', 'sinistr', 'part', 'superior', 'conc', 'garant', 'maggior', 'pres', 'pollic', 'levett', 'destr', 'convess', 'caratterizz', 'presenz', 'log', 'nacon', 'led', 'bas', 'indic', 'modalit', 'utilizz', 'bass', 'sinistr', 'post', 'immanc', 'croc', 'direzional', 'direzion', 'part', 'posterior', 'impugnatur', 'trov', 'due', 'tast', 'aggiunt', 'equivalg', 'quattr', 'poss', 'prem', 'entramb', 'estremit', 'pes', 'simil', 'controller', 'tradizional', 'sony', 'possibilit', 'aument', 'graz', 'presenz', 'confezion', 'tre', 'copp', 'pes', 'inser', 'appos', 'spaz', 'intern', 'impugnatur', 'intern', 'scatol', 'trov', 'cav', 'pes', 'chiavett', 'aprir', 'spaz', 'inser', 'aggiunt', 'librett', 'istruzion', 'ser', 'ades', 'nacon', 'trov', 'custod', 'tess', 'util', 'trasport', 'controller', 'consigl', 'vuol', 'andar', 'pass', 'sconsigl', 'difficolt', 'adatt', 'nuov', 'modalit', 'gioc', 'apporcc', 'controller', 'simil', 'xbox']"
6,B0746PN4PZ,videogames,"Nacon Revolution Pro Controller 2, Nero - PlayStation 4","['ridicolo', 'settimana', 'premevo', 'frecce', 'inchiodavano', 'nn', 'tornavano', 'distanza', 'due', 'mesi', 'blocca', 'analogico', 'bloccano', 'frecce', 'bloccano', 'grilletti', 'contare', 'tasti', 'aggiustivi', 'scomodit', 'unica', 'nn', 'rispondono', 'nemmeno', 'bene', 'imput', 'tempo', 'schiacci', 'morto', 'diciassette', 'euro', 'buttati']","['ridicol', 'settiman', 'prem', 'frecc', 'inchiod', 'nn', 'torn', 'distanz', 'due', 'mes', 'blocc', 'analog', 'blocc', 'frecc', 'blocc', 'grillett', 'cont', 'tast', 'aggiust', 'scomodit', 'unic', 'nn', 'rispond', 'nemmen', 'ben', 'imput', 'temp', 'schiacc', 'mort', 'diciassett', 'eur', 'butt']"
7,B0746PN4PZ,videogames,"Nacon Revolution Pro Controller 2, Nero - PlayStation 4","['controller', 'studiato', 'esport', 'ben', 'riuscito', 'iniziamo', 'software', 'vista', 'configurazione', 'ampia', 'adoro', 'software', 'davvero', 'molto', 'utile', 'sensibilit', 'configurare', 'punto', 'vista', 'davvero', 'piacere', 'tanta', 'personalizzazione', 'hardware', 'controller', 'mostra', 'pi', 'grande', 'classico', 'dualshock', 'differenza', 'sostanziale', 'disposizione', 'levette', 'analogiche', 'xbox', 'verit', 'salvezza', 'dita', 'riuscivano', 'stare', 'strette', 'controller', 'sony', 'presa', 'sicura', 'precisa', 'reattivit', 'elevata', 'ovviamente', 'mancano', 'macro', 'tasti', 'posti', 'controller', 'davvero', 'utili', 'ottimi', 'dropshot', 'usato', 'controller', 'due', 'mesi', 'rainbow', 'six', 'siege', 'molte', 'persone', 'invidiano', 'acquisto', 'economico', 'qualit', 'prezzo', 'controller', 'eccessivamente', 'costosi', 'nomi', 'societ', 'ottimi', 'sistemi', 'rubare', 'soldi', 'persone']","['controller', 'stud', 'esport', 'ben', 'riusc', 'iniz', 'softw', 'vist', 'configur', 'ampi', 'ador', 'softw', 'davver', 'molt', 'util', 'sensibilit', 'configur', 'punt', 'vist', 'davver', 'piac', 'tant', 'personalizz', 'hardw', 'controller', 'mostr', 'pi', 'grand', 'classic', 'dualshock', 'differt', 'sostanzial', 'disposizion', 'levett', 'analog', 'xbox', 'verit', 'salvezz', 'dit', 'riusc', 'star', 'strett', 'controller', 'sony', 'pres', 'sicur', 'precis', 'reattivit', 'elev', 'ovvi', 'manc', 'macr', 'tast', 'post', 'controller', 'davver', 'util', 'ottim', 'dropshot', 'usat', 'controller', 'due', 'mes', 'rainbow', 'six', 'sieg', 'molt', 'person', 'invid', 'acquist', 'econom', 'qualit', 'prezz', 'controller', 'eccess', 'costos', 'nom', 'societ', 'ottim', 'sistem', 'rub', 'sold', 'person']"
8,B0746PN4PZ,videogames,"Nacon Revolution Pro Controller 2, Nero - PlayStation 4","['sicuramente', 'passo', 'qualit', 'costruttiva', 'settabilit', 'classico', 'joypad', 'venduto', 'console', 'bisogna', 'farci', 'abitudine', 'trovare', 'settaggio', 'base', 'stile', 'gioco', 'impostato', 'usato', 'diverso', 'tempo', 'tornerete', 'pi', 'pro', 'versione', 'precedente', 'cambia', 'molto', 'eliminato', 'macro', 'renderlo', 'legale', 'competizioni', 'migliorato', 'molto', 'software', 'pad', 'levette', 'analogiche', 'pi', 'lunghe', 'classico', 'joypad', 'rendendo', 'movimento', 'molto', 'preciso', 'attenzione', 'settare', 'sensibilit', 'smirare', 'giochi', 'pvp', 'unica', 'pecca', 'sfortuna', 'levetta', 'analogica', 'poco', 'tempo', 'iniziato', 'strani', 'rumori', 'buon', 'prodotto', 'costa', 'giusto', 'paragonato', 'classico', 'joypad', 'ps']","['sicur', 'pass', 'qualit', 'costrutt', 'settabilit', 'classic', 'joypad', 'vend', 'consol', 'bisogn', 'farc', 'abitudin', 'trov', 'settagg', 'bas', 'stil', 'gioc', 'impost', 'usat', 'divers', 'temp', 'torn', 'pi', 'pro', 'version', 'precedent', 'camb', 'molt', 'elimin', 'macr', 'rend', 'legal', 'competizion', 'miglior', 'molt', 'softw', 'pad', 'levett', 'analog', 'pi', 'lung', 'classic', 'joypad', 'rend', 'mov', 'molt', 'precis', 'attenzion', 'sett', 'sensibilit', 'smir', 'gioc', 'pvp', 'unic', 'pecc', 'sfortun', 'levett', 'analog', 'poc', 'temp', 'iniz', 'stran', 'rumor', 'buon', 'prodott', 'cost', 'giust', 'paragon', 'classic', 'joypad', 'ps']"
9,B0746PN4PZ,videogames,"Nacon Revolution Pro Controller 2, Nero - PlayStation 4","['controller', 'incredibile', 'pc', 'mac', 'configurare', 'modo', 'dettaglio', 'multiplo', 'fino', 'configurazioni', 'disponibili', 'istantaneamente', 'tramite', 'commutatore', 'manuale', 'configurare', 'punto', 'morto', 'levette', 'analogiche', 'sensibilit', 'progressione', 'sensibilit', 'videogiochi', 'esempio', 'usa', 'fucile', 'cecchino', 'tarare', 'modo', 'sensibilit', 'progressiva', 'poter', 'mirare', 'modo', 'veloce', 'inizio', 'operazione', 'mira', 'lento', 'serve', 'centrare', 'bersaglio', 'modo', 'fino']","['controller', 'incred', 'pc', 'mac', 'configur', 'mod', 'dettagl', 'multipl', 'fin', 'configur', 'dispon', 'istantan', 'tram', 'commut', 'manual', 'configur', 'punt', 'mort', 'levett', 'analog', 'sensibilit', 'progression', 'sensibilit', 'videogioc', 'esemp', 'usa', 'fucil', 'cecchin', 'tar', 'mod', 'sensibilit', 'progress', 'poter', 'mir', 'mod', 'veloc', 'iniz', 'oper', 'mir', 'lent', 'serv', 'centr', 'bersagl', 'mod', 'fin']"
